labels,scores
0,0.4291181849134462
0,0.825822670868757
0,0.7958150833542337
0,0.2880479341492106
0,0.6766601565127861
0,0.8325301178883517
0,0.7958150833542337
0,0.3364656786152643
0,0.715110750501047
0,0.7373749113145728
1,0.7640935960671079
0,0.5507398395768379
0,0.6447649058428121
0,0.5004966697762009
0,0.6231244120524181
0,0.949728352903193
0,0.5518314350376216
0,0.5163763808531928
0,0.4812773652825151
0,0.5514029054597689
0,0.40908801879382645
0,0.7333264882451028
0,0.7316966155676478
0,0.766630546757145
0,0.4646252897843824
0,0.28025413764097457
1,0.6317308161925613
0,0.7624062515139137
0,0.4646252897843824
1,0.7639376263166646
1,0.6529982526071816
1,0.7529768128726315
0,0.5817713971133266
1,0.6673397535901219
1,0.7479240867766473
0,0.5819621130363801
0,0.14277960987847899
0,0.02745232818311846
0,0.6546004673346693
0,0.34718153807715835
0,0.7320753840228599
0,0.5700739741782067
0,0.8812676383874196
0,0.7523747154711031
1,0.7604583587671778
1,0.8263445785761079
0,0.753153781141127
0,0.8280685738578769
0,1.0
0,0.995551066966485
0,0.9249836055472838
0,0.5927582402450602
0,0.3195752614622135
0,0.2893832577211633
0,0.9250465043270073
0,0.5908092590763537
0,0.6391993533963369
0,0.5105344301958075
0,0.6166146437546153
0,0.5615672971373407
0,0.5320379042923441
0,0.616805916637487
0,0.5615777050371962
1,0.38576080705034155
1,0.6977311278271108
0,0.5020397260529202
0,0.5259312061118561
0,0.5600351683380218
0,0.5618457573830197
0,0.40354849988856156
0,0.7779067569410404
0,0.7771502062934326
0,0.7427511369043795
0,0.5384227636842073
0,0.5381621634016553
0,0.6727945301543774
0,0.6297369502104876
0,0.6938236526344099
0,0.7305315523073961
0,0.6758181642275563
0,0.6297369502104876
0,0.4800696770876882
0,0.6535762859659474
0,0.6813534363339723
0,0.4524099355259188
0,0.6168046147735147
0,0.6397231905156365
0,0.6813534363339723
0,0.4515570713291055
0,0.6209860717378912
0,0.7344785973366316
0,0.7857065582595228
0,0.6284549884343744
0,0.809577276115974
0,0.7333979972526362
0,0.7688131465296483
0,0.4747923662282168
0,0.5043853334904834
0,0.6456696056474904
0,0.6016481736290121
0,0.5057815583086479
0,0.529361965094496
0,0.8373957909963464
0,0.8073773124838458
0,0.7407063175945765
0,0.6223819241895622
0,0.39237356933346246
0,0.10951130588619784
0,0.7407055736664122
0,0.6223819241895622
0,0.5048477897226119
0,0.6025906543713607
0,0.6550464550439373
0,0.5157469298377306
0,0.6063967297623085
0,0.6560166601670151
0,0.5155067877096922
0,0.6581420935967165
0,0.267285301433809
0,0.6596373055782591
0,0.5068722371772305
0,0.659898709130756
0,0.6269291959069646
0,0.5653527630400565
0,0.8031907496246473
0,0.6091836264614829
0,0.8777825916372402
0,0.8031764379374675
0,0.8935996891951139
0,0.7531218724259299
0,0.751945266992345
0,0.7701664445151206
0,0.6397263146211836
0,0.2670170769004524
0,0.769263614182207
0,0.6397263146211836
0,0.8678127169825851
0,0.5149904891439714
0,0.8365316339397686
0,0.7334287439042406
0,0.5804239882818595
0,0.8369694855691477
0,0.735152990594242
0,0.4247316437814711
0,0.25849735431710336
0,0.4947902937910785
0,0.33011467730761734
0,0.508526831189977
0,0.549030607386853
0,0.516570561579152
0,0.6747545103133238
0,0.703112096316575
0,0.6863088039933347
0,0.672373949104717
0,0.7205023503754349
0,0.6740743315874036
0,0.6854273539129614
0,0.28106663362267137
0,0.11873446632674162
0,0.6740564743318591
0,0.6854886204791172
0,0.7877213686176047
0,0.7177961708556762
0,0.4725734832138445
0,0.8027809591746569
0,0.7007105777203917
0,0.67225636255114
0,0.482544368871432
0,0.8028049296372107
0,0.7007241886603031
0,0.38402074422058546
0,0.5920836406158206
0,0.47560445250012956
0,0.643139553701043
0,0.6779871819808206
0,0.8095177515737053
0,0.747607767188914
0,0.7735318701563563
0,0.821427996771587
0,0.8212278880180041
0,0.8314831658924754
0,0.5389800727467756
0,0.24300865627817578
0,0.10491936982808259
0,0.8313284670763673
0,0.5367658311213548
0,0.7728257993528544
0,0.3563932690913311
0,0.7654705664175917
0,0.7230277848024894
0,0.38451829628953565
0,0.7654647373783724
0,0.72292713938876
0,0.18210380120462227
0,0.2704661537858275
0,0.7310446848079731
0,0.5219293717015525
0,0.7142328321536936
0,0.45292819077662116
0,0.7356521996594207
0,0.8093604181647597
0,0.8281474136253595
0,0.811001977338608
0,0.8093269660274635
1,0.7740733759747098
0,0.6863263978500975
0,0.6867075670312905
0,0.738132724458499
0,0.6133389398640843
0,0.3978387708660306
0,0.45327178574236177
0,0.7349109236370056
0,0.6133389398640843
0,0.8516438390157282
0,0.34980105357652275
0,0.7198848245299526
0,0.8457259361692634
0,0.7112471400866479
0,0.5778569360325387
0,0.7131242572846818
0,0.8457628558646602
0,0.7112967628556113
0,0.24163501351806432
0,0.3209731656809676
0,0.5517070932073437
0,0.2542315123596805
0,0.5899884950210464
0,0.4017761959707124
1,0.7564968486563185
0,0.7412770497254437
0,0.7565738817322232
0,0.7505342572009851
0,0.7410931584639753
0,0.752431686495538
0,0.7095445739570311
0,0.7084071503467997
0,0.772726979227794
0,0.6036512467019736
0,0.3617681208937496
0,0.39546947897368107
0,0.7730028284011972
0,0.6033262108535927
0,0.8505388497579716
0,0.5669096891289397
0,0.09914747928116298
0,0.831529368689065
0,0.6956147786871042
0,0.5626597922540348
0,0.8317150764220619
0,0.6946115946692379
0,0.33161130680556744
0,0.40517450637211067
0,0.653301474311433
0,0.5505476904758158
0,0.5255528842573721
0,0.5659351376319168
0,0.5692311165987624
0,0.8051239365539679
0,0.7814316853543148
0,0.7745033185601236
0,0.8052083738777261
0,0.6562375701733567
0,0.7604092700924737
0,0.761342069832829
0,0.7563017237076298
0,0.6587317418626566
0,0.275787626815124
0,0.2700046184514544
0,0.7561380221079081
0,0.6586660718390847
0,0.7730012651921786
0,0.691911969134603
0,0.30872457966273176
0,0.7837294302367307
0,0.7441665004492444
0,0.5184997770434872
0,0.3085450747052743
0,0.7826328079970465
0,0.7394531885364424
0,0.3571100748412739
0,0.36125980521625933
0,0.6273464679256272
0,0.522837656158926
0,0.6985831197360008
0,0.6617591012991655
0,0.7481114559259137
0,0.7539286212576742
0,0.7360663666448755
0,0.7480479895297902
0,0.7213858230154584
0,0.5909596602460128
0,0.5935454563334535
0,0.6795679613620784
0,0.4801944896156865
0,0.34112193321984874
0,0.5638857371462095
0,0.678049423807482
0,0.48078104809620337
0,0.8486819299585125
0,0.6130691038936965
0,0.8317801523774794
0,0.7664793663545718
0,0.6355741183332032
0,0.8305995383086142
0,0.7636158816153337
0,0.4070461337114144
0,0.3808390310384654
0,0.5908892096084775
0,0.5226066530344649
0,0.6288481536940922
0,0.602673792156556
0,0.6818464162146438
0,0.7170665690837955
0,0.7569772858335875
0,0.7121815961609785
0,0.7125902568013357
0,0.7183175206154113
0,0.6258725813106119
1,0.41539864877349403
0,0.4015349580864641
0,0.717671018330146
0,0.6258725813106119
1,0.7290092425954101
0,0.6696443372224447
1,0.7649087850050986
0,0.6681065700551206
0,0.6843326449488693
1,0.7445575268356465
1,0.7626962943299098
0,0.6671980871888075
0,0.6843610738387899
0,0.16369900471004026
0,0.24030150746778658
0,0.4637325486615771
0,0.39805634931200296
0,0.5917743501815207
0,0.5781489543364993
0,0.8240153835857336
1,0.66634802407232
0,0.7265196932139205
0,0.7167159857067722
1,0.6663689769479025
0,0.768993511156133
1,0.8467808642482635
0,0.6524474137945939
0,0.18086387723123512
0,0.21770477167049523
1,0.8468271968925369
0,0.650229579935868
0,0.7022883883347143
0,0.6448781980181458
0,0.47278365558002194
0,0.7234904679500487
0,0.6367876917372229
0,0.6965980215406516
0,0.4703416819714397
0,0.7231414548891006
0,0.6375347445671495
0,0.30514021504231115
0,0.6208756160574074
0,0.4447001451647366
0,0.6396947649000713
0,0.6229209193465032
1,0.8465737746434204
0,0.7304856813606048
0,0.7096574564878646
1,0.8467979146248346
0,0.7416003425981348
0,0.8662949127666212
0,0.6383067578986539
0,0.2867695483659042
0,0.17537177852331176
0,0.8640378097598441
0,0.6384226838013388
0,0.8350589258213721
0,0.6410867543139874
0,0.5854788708849605
0,0.7542898004816923
0,0.7332503600635765
0,0.6850193497193076
0,0.5843308515299634
0,0.752206139413234
0,0.7338036513456918
0,0.06612371840355513
0,0.6324507708255541
0,0.41729197125803597
0,0.6689658612064581
0,0.5763870562251786
0,0.7626545168173767
0,0.7914414514345938
0,0.6732097106401739
0,0.770931521722431
0,0.7187911534693174
0,0.309496425288764
0,0.2951366756095469
0,0.7708971803870668
0,0.7189649385295525
0,0.70103705576928
0,0.739232814973816
0,0.5352808483371033
0,0.7476763287858738
0,0.6368822506742903
0,0.6863311322847113
0,0.5810740699936717
0,0.7501169282022302
0,0.6368542595477602
0,0.09954888460969666
0,0.5124856071058251
0,0.5383601308979129
0,0.6908954812870541
0,0.6128828587319618
0,0.7576051552984534
0,0.7825904331348412
0,0.7691811168592281
0,0.7199522308757033
0,0.7181694085271886
0,0.6884335489756185
0,0.7541976827889407
0,0.414377625696583
0,0.4358284151221454
0,0.688441642498895
0,0.7541077903784326
0,0.6513748645725164
0,0.7243370278235514
0,0.33587367952681485
0,0.490562973322377
0,0.7837275822933891
0,0.3697261606726656
0,0.33580654835453855
0,0.4919161117021541
0,0.7838109467742458
0,0.39962235487334075
1,0.4324870300509223
0,0.7746186723339746
0,0.604619078538955
0,0.8162903123564594
0,0.7473025730680966
0,0.6799964275488882
0,0.7447820808767204
0,0.6841923842242283
0,0.6830466823442484
0,0.7768803830962687
0,0.7336147046172365
0,0.7295104702924567
0,0.5908341683275418
0,0.6292876527990366
0,0.6146500293613143
0,0.5871831440202977
0,0.5913499703181028
0,0.6291983151983008
0,0.6254877398843256
0,0.6961075906835651
0,0.6539207867657443
0,0.6104008794347889
0,0.48641488569319064
0,0.6478672423134074
0,0.6469478554292624
0,0.6070916668707613
0,0.4876657354159474
0,0.5721947908543366
0,0.6900565353931362
0,0.5490253041006876
0,0.6319930016357082
0,0.6708728198717955
0,0.5700406078994946
0,0.6637910424006435
0,0.5282812903604729
0,0.8017327249678379
0,0.8065926951908444
0,0.5281534182566269
0,0.5286609444044941
0,0.6381502426793869
0,0.6381219596485773
0,0.6337026403755655
0,0.6388923884899631
0,0.10974738712466324
0,0.6336849617792156
0,0.6409731037294796
0,0.7950062536232092
0,0.6342429643764189
0,0.8172177482719102
0,0.8244540770153923
0,0.6234017794704398
0,0.8177011353022854
0,0.8204893466237233
0,0.32905011266391304
0,0.17930022218015665
0,0.5277130841721597
0,0.47129526492263435
0,0.6314299956387672
0,0.6229399966665814
0,0.7615428933861912
0,0.5696889789456241
0,0.7624623857164972
0,0.7883758164547291
0,0.5697707706769429
0,0.7562351221964468
0,0.7886179792840785
0,0.7870338721739035
0,0.6763317252475627
0,0.5200473325545079
0,0.45704273418594693
0,0.43281973716036926
0,0.682882449883702
0,0.5203219090666643
0,0.8362673364719319
0,0.428401691958971
0,0.843001251746727
0,0.8205411913386471
0,0.4831890315942585
0,0.8459569405379592
0,0.8191614621782233
0,0.3357541061391127
0,0.3243466445173642
0,0.6044604052327764
0,0.39757555112424253
0,0.6356255410140511
0,0.5435112100912746
0,0.6010513662464377
0,0.6615519222222924
0,0.7300378844280995
0,0.6963117581595409
0,0.6674413329612585
0,0.7207520581544657
0,0.7681558744333834
0,0.7673123852908875
1,0.7195093133865091
0,0.618033971289075
0,0.48842032044108014
0,0.31263429696289247
1,0.7199728851755767
0,0.6191603871715723
0,0.7180924365117843
0,0.6512647456450286
0,0.7184916899902984
1,0.6372450018683197
0,0.6509513312805604
0,0.7174027902485645
1,0.6367762881986893
0,0.39058011762585837
0,0.2985025030023705
0,0.614752277029196
0,0.6448422306508912
0,0.6257620581744475
0,0.6465948187892212
0,0.7599970524384826
0,0.4926028579226526
0,0.7314715586284816
0,0.7205828395209923
0,0.49184589194152123
0,0.6990785020560303
0,0.5854782807091278
0,0.5867582746837259
0,0.5543110386621957
0,0.6301788655911893
0,0.5543110386621957
0,0.6301788655911893
0,0.42512233821133805
0,0.6584656802028183
0,0.5570287429843714
0,0.4463741535810681
0,0.9093141381643611
0,0.6144504433249174
0,0.5570287429843714
0,0.4479019131171505
0,0.9093141381643611
0,0.9684434183099048
0,0.744995032549734
0,0.6939832433045557
0,0.7337874668397203
0,0.8279252958295215
0,0.7498908613224776
0,0.7420817920286297
0,0.3666110266747685
0,0.35499797327035565
0,0.42699699665592716
0,0.3666110266747685
0,0.817495637579622
0,0.8111301589339605
0,0.811559930670206
0,0.7254103433589654
0,0.6725486350144129
0,0.16539358344844413
0,0.24740381839496525
0,0.7249346582338485
0,0.6705092972132868
0,0.7216107650443371
0,0.648936375768778
0,0.6761619481428469
0,0.7505943807519914
0,0.6230352554675166
0,0.677507031878393
0,0.7526681081681543
0,0.22833898517093656
0,0.05700362985592028
0,0.7508192732951523
0,0.550102154796874
0,0.7633084090215287
0,0.5958069774276927
0,0.668801650361218
0,0.7921500753446257
0,0.7797575499254733
0,0.6683709681423579
0,0.701726668298989
1,0.8277651434056905
1,0.8248918187183055
1,0.8208740619352267
0,0.6062421737501268
0,0.294520145572889
1,0.3385630077286122
1,0.8211421895348269
0,0.6062421737501268
0,0.33033239659087044
1,0.74714470299034
1,0.6184022766808305
1,0.7458263272449023
1,0.6273239168882052
1,0.6287392068570449
1,0.7465672267606512
1,0.6245146049495413
0,0.31921129251720487
0,0.33033239659087044
1,0.6866549009357351
0,0.5865615742438303
0,0.5079361269414292
0,0.49923454985130783
1,0.7114556481693144
1,0.3467086750029029
1,0.8259663451863648
1,0.8187383398985724
1,0.8153392908918068
1,0.8272517056303351
0,0.8029197226026561
0,0.8028051003832779
0,0.7996656306750425
0,0.5277185641828024
0,0.7996656306750425
0,0.5277185641828024
0,0.5851654968590451
0,0.5853925948824027
0,0.5862624304849469
0,0.4476930733915868
0,0.5747820764561947
0,0.5824718328928625
0,0.4476930733915868
0,0.7364046850118997
0,0.550344281714432
0,0.5184836559844371
0,0.6881205764483368
0,0.49889753592659153
0,0.5892869208075896
0,0.4483390235885517
0,0.7818194668352043
0,0.6993901160150271
0,0.7094369984562473
0,0.7819757544592367
0,0.5386920322795717
0,0.610530897656546
0,0.6097411080911319
0,0.5068337378037241
0,0.7117143466031015
0,0.8101480074097422
0,0.6620731499384213
0,0.5071473323540776
0,0.7110534691143057
0,0.3607814881512846
0,0.8101101322286105
0,0.6723626096461639
0,0.511436279815959
0,0.7225685198770316
0,0.6725829344487776
0,0.5111140532232692
0,0.751648727412465
0,0.7171792460570316
0,0.695757347284066
0,0.7931935635331576
0,0.5850215130532069
0,0.7019002522841471
0,0.7226408344466895
0,0.6453097367300495
0,0.4085607364294041
0,0.31463923916334213
0,0.6463191207948881
0,0.4876680421237737
0,0.64924174170599
0,0.6535618022238595
0,0.7561636879342247
0,0.6004224829073936
0,0.19581760834093523
0,0.14487339620482323
0,0.7563486516620872
0,0.6004224829073936
0,0.772272062587449
0,0.6496852458769041
0,0.7655819195372324
0,0.7203221816428371
0,0.6630350068511861
0,0.7707587522435435
0,0.7201252035827183
0,0.2279085289213522
0,0.180243587302426
0,0.7464271568532128
0,0.5999592509939934
0,0.7241509981837093
0,0.7625102957073285
0,0.6483234764423731
0,0.781539461050507
0,0.7029073323151731
0,0.6483196829516389
0,0.7946686352005795
0,0.47839738124459097
0,0.4792642618061533
0,0.43676554994296857
0,0.791531134335542
0,0.8722308570051981
0,0.43676554994296857
0,0.7907619278370452
0,0.5403088302755135
0,0.7679705973502621
0,0.5403088302755135
0,0.7437821488021602
0,0.5426312925100379
0,0.6985563180769154
0,0.8553400511071627
0,0.6408087954675671
0,0.7794598960986868
0,0.5703743217912973
0,0.7767292138728145
0,0.7761887806271041
0,0.42672906699882657
0,0.4985871561573582
0,0.455492992475571
0,0.42672906699882657
0,0.6609850240437994
0,0.7803966837141582
0,0.776397974255547
0,0.8145440681497094
0,0.3926467583733676
0,0.15023995428188452
1,0.5549600168760749
0,0.8148979039845635
0,0.3926467583733676
0,0.7984458520002381
0,0.4675127039255357
0,0.809559861374833
0,0.7353499948099645
0,0.4763516666226564
0,0.8070581872005178
0,0.7352292264542801
0,0.233138331983643
0,0.540787622052828
0,0.5554248274673699
0,0.4972958281863863
0,0.5696531742835698
0,0.5563760417006658
0,0.47344917379435725
0,0.8279530321752294
0,0.8751968993483497
0,0.7860591521648609
0,0.8279342406922895
0,0.6105304914281197
0,0.6847906089560515
0,0.6848477391057228
0,0.6893169930401124
0,0.5791063538055414
0,0.307110021707771
0,0.2753811810513385
0,0.6873623004349
0,0.5784505147720347
0,0.9024726119422295
0,0.6628496840920641
0,0.8931029115806562
0,0.6505842576652099
0,0.6838599506550793
0,0.8931416402323327
0,0.6491841894801772
0,0.2732564842275427
0,0.4179308547240418
0,0.4355879911334764
0,0.38427155026694715
0,0.46763545527477435
0,0.5698882922025549
0,0.888270582895204
0,0.6431063738727326
0,0.8085171216214841
0,0.7745383053975208
0,0.6435645033841634
0,0.7319079521527035
0,0.6312323314001362
0,0.6310215868421202
0,0.6213217769215739
0,0.750364776808976
0,0.30067627288907617
0,0.14380966033296214
0,0.6213318290128027
0,0.7520073641550571
0,0.6404533360162257
0,0.7100386606955114
0,0.542489075072201
0,0.6423338314380713
0,0.7383450590161951
0,0.7088191546843007
0,0.5423026105574961
0,0.642270627328668
0,0.743010000908314
0,0.35329660807819746
0,0.29736257732805715
0,0.7483641891716268
0,0.7219966910527362
0,0.7342697459938972
0,0.7477759861374733
0,0.7577076218751991
0,0.7729354780378733
0,0.7400537803761256
0,0.7688799364833051
0,0.7691432335171168
0,0.7316237995890895
0,0.5578278256479205
0,0.2871310165694346
0,0.7316237995890895
0,0.5578278256479205
0,0.7913902425573152
0,0.5067147053784201
0,0.7994432898243622
0,0.6333753711522697
0,0.5210047328850118
0,0.787562870889062
0,0.6374900783618426
0,0.38412252533885205
0,0.4109598515284151
0,0.5962999415462221
0,0.42043236766660613
0,0.7563669575654154
0,0.40760426443308423
0,0.6385994359129078
0,0.7443479311962462
0,0.747837287806666
0,0.7222074444478597
0,0.7443479311962462
0,0.5814259654001916
0,0.7897123318366482
0,0.7897168842319774
0,0.7584839207914535
0,0.6766525738925668
0,0.21382116225807443
0,0.26824892445515364
0,0.7585281861143768
0,0.6766525738925668
0,0.7983302368062175
0,0.5092046744447715
0,0.45399560629536917
0,0.8260253228700546
0,0.5406469784741234
0,0.5327304868105169
0,0.37045938777675175
0,0.8285550648685082
0,0.5399692254807321
0,0.4437120204273373
0,0.608638547967705
0,0.6442656022626672
0,0.5075563337357764
0,0.6928222687092928
0,0.6951656171000267
0,0.6789723054653863
0,0.7231429976660844
0,0.5458013488758513
0,0.7648639475139573
0,0.7230021499604786
0,0.7492513317769318
0,0.8418520659069695
0,0.8419760812688002
0,0.8565049577546539
1,0.5462476013712331
0,0.5986305737327688
0,0.38231927926084003
0,0.8565492924733419
1,0.5462476013712331
0,0.5203065463424003
1,0.5927468704260991
1,0.41953708507844273
0,0.5415376469066953
1,0.5459139878050151
1,0.5550203501449154
1,0.41953708507844273
0,0.542925974669728
1,0.5466550161495947
0,0.3044368094277352
0,0.4892748174933531
0,0.6753737965730064
1,0.6768139218182497
0,0.6948486618164174
1,0.6914962196319951
0,0.6630215787354303
0,0.632505400544426
0,0.8491244738233068
0,0.9003293248735754
0,0.6326789705733302
0,0.744516021709357
0,0.7296198242904101
0,0.7311308782506082
0,0.7440940446824332
0,0.5997181996715117
0,0.21066967458870592
0,0.23825445171259396
0,0.744147942293532
0,0.5997181996715117
0,0.7565831789473504
0,0.5389584321475228
0,0.7680606790206841
0,0.7164521468462642
0,0.5404025227892056
0,0.7680500735633571
0,0.7159635301758448
0,0.2854276232332632
0,0.27818753649978717
0,0.6655918181339625
0,0.40849956774876367
0,0.7185578879386861
0,0.5297197135667754
0,0.7558970108142536
0,0.7136517325885492
0,0.7957971914750419
0,0.8125642043945083
0,0.7136452979179388
0,0.7806730627113022
0,0.7032490694458191
0,0.7039436136903366
0,0.709562657686124
1,0.7527263030758335
0,0.42534818326925466
0,0.2990747628980662
0,0.7165728746646289
1,0.7513123853259763
0,0.7972220352689839
1,0.5489138660026431
0,0.7307429355735352
0,0.6224116466786305
1,0.7560831293780356
0,0.5357334519034633
0,0.7339385210358038
0,0.6182096572172656
1,0.7559952040299595
1,0.6295101363246303
1,0.3184381896710478
0,0.19480677470777136
0,0.6881645223675812
0,0.5484575094804287
0,0.6542068803367672
0,0.5634167328921746
0,0.49840683332066016
0,0.6665175909735305
0,0.7888668115337872
0,0.7489495158254643
0,0.6653557994466689
0,0.60723621227998
0,0.7466664809201374
0,0.7470280669194855
0,0.6995707230264474
0,0.6952294229698414
0,0.34982713832161366
0,0.3298621232922603
0,0.6989843265555464
0,0.6952294229698414
0,0.8001351534291603
0,0.6741264963994863
0,0.7960594014506888
0,0.617569322164795
0,0.679040846161435
0,0.7950971257918661
0,0.6174059660203388
1,0.3543408805982784
0,0.2327088353794295
0,0.4902123756830404
0,0.40941874952925295
0,0.5458006648790322
0,0.543417603303207
0,0.7510347589313291
0,0.6487654512744421
0,0.8077353981758236
0,0.8216522635054122
0,0.6485410626753745
0,0.6645763653468006
0,0.5984323766798296
0,0.5969263710632381
0,0.6019159804160712
0,0.5371623244853768
0,0.6242126941224371
0,0.6795900426838399
0,0.6023330428621259
0,0.5371623244853768
0,0.828351096087684
0,0.6413372020427941
0,0.8283286809602708
0,0.6416370328457863
0,0.8284830345824468
0,0.6300431263547779
0,0.581470178691427
0,0.5185444812331692
0,0.5405018427552294
0,0.5317826211425835
0,0.6326625107873634
0,0.5304609444416988
0,0.4323560436790678
0,0.7735965610520198
0,0.7672718337216042
0,0.4315766672741105
0,0.6950058241370506
0,0.713088592024511
0,0.7107964953031658
0,0.6906488135285944
0,0.6315779094419864
0,0.2916724948238105
0,0.25602360368281313
0,0.6906422057023256
0,0.6315779094419864
0,0.7737043351953953
0,0.7051819420933099
0,0.7736465780630971
0,0.5431078754744482
0,0.704221448340019
0,0.7725146418824757
0,0.5489500149566986
0,0.2399851054380422
0,0.15069792208312222
0,0.6770883029471532
0,0.4081351140350632
0,0.783605489128224
0,0.5853169376454607
0,0.8098310266013957
0,0.6539930195368414
0,0.8122456233073302
0,0.8072246421757789
0,0.6538501668351513
0,0.8407082159861688
0,0.7379165704887943
0,0.6380385708601511
0,0.7582111714636438
0,0.6369814178297512
0,0.5388483752681418
0,0.4417437827151193
0,0.7582569934802744
0,0.6369814178297512
0,0.5108292235473784
1,0.5850209667826841
0,0.6910049977723286
1,0.6330722604400087
1,0.6338684226816061
0,0.689456591496961
1,0.6332371148640457
0,0.42263243350893104
0,0.44752020540105664
1,0.6627407644857063
0,0.66627414738636
0,0.6437511942140887
0,0.6532591686516386
0,0.31787961527108854
0,0.7601207627007142
0,0.6832124482766216
0,0.6520877933002804
0,0.7595627068904124
0,0.6675273080668307
1,0.8054925380904092
1,0.8053703366151743
1,0.8139405945355084
0,0.6304395918860952
1,0.4717592771420767
0,0.4935559568993247
1,0.8142943325877738
0,0.6304395918860952
1,0.7240851615612273
0,0.6161812695349194
1,0.6639820525943729
0,0.7166298334604762
0,0.6435628314885891
0,0.6686880344414138
0,0.6673577771483338
1,0.7195138138173746
0,0.6423247729150731
1,0.2979591893762147
0,0.4992703560687271
0,0.49877008103813614
0,0.533249472942914
0,0.44795654643531224
0,0.5353863411095369
0,0.4560320181437252
0,0.5323774308076077
1,0.7795251980390253
0,0.5909936374760432
0,0.6241380711571044
1,0.7778614821798083
0,0.6322362149264616
0,0.45056368957199644
0,0.4505400484071211
0,0.4276344144561018
0,0.7199767607843691
0,0.7028455078911968
0,0.5278312890445606
0,0.4245473285607184
0,0.7199767607843691
0,0.7168069382357393
0,0.7839144914786198
0,0.7168069382357393
0,0.785262400245924
0,0.7176978520852926
0,0.6489449804898249
1,0.5969870268075016
0,0.709871640259854
0,0.7644314579800939
0,0.7482247624029492
0,0.7700005325051559
0,0.49263027526151926
0,0.44827724530591867
0,0.5976592724802761
0,0.6162043094960588
0,0.4490631222729816
0,0.8586643220740144
